Dataset,TrainingRelease,%DataTraining,%BugInTraining,%BugInTesting,Classifier,Balancing,Selection,CostSensitive,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,output-mean,74.58,50.0,50.0,Naive Bayes,Smote,No selection,No cost sensitive,512.5,155.66666666666666,198.33333333333334,75.83333333333333,0.7694929170382441,0.8693195209110254,0.8215045479847657,0.4605771006216617,
BOOKKEEPER,1,42.18,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,256.0,76.0,130.0,52.0,0.7710843373493976,0.8311688311688312,0.8462678098600429,0.4713293905888403,
BOOKKEEPER,2,68.05,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,282.0,93.0,113.0,26.0,0.752,0.9155844155844156,0.8456531332744925,0.49054655094867666,
BOOKKEEPER,3,73.96,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,434.0,122.0,158.0,57.0,0.7805755395683454,0.8839103869653768,0.8213158277567646,0.47172577465597443,
BOOKKEEPER,4,82.09,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,588.0,173.0,199.0,68.0,0.7726675427069645,0.8963414634146342,0.8233100576973512,0.4593535321793628,
BOOKKEEPER,5,88.38,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,703.0,248.0,254.0,80.0,0.7392218717139852,0.8978288633461047,0.807599741519236,0.4296030444267611,
BOOKKEEPER,6,92.82,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,859.0,276.0,282.0,125.0,0.7568281938325991,0.8729674796747967,0.7848023574321765,0.40188505133398733,
BOOKKEEPER,output-mean,74.58,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive threshold,520.3333333333334,164.66666666666666,189.33333333333334,68.0,0.7620629141952153,0.8829669066923599,0.8214914879233439,0.45407389068893383,
BOOKKEEPER,1,42.18,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,256.0,76.0,130.0,52.0,0.7710843373493976,0.8311688311688312,0.7311183961669399,0.4713293905888403,
BOOKKEEPER,2,68.05,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,282.0,93.0,113.0,26.0,0.752,0.9155844155844156,0.7320640524524019,0.49054655094867666,
BOOKKEEPER,3,73.96,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,434.0,122.0,158.0,57.0,0.7805755395683454,0.8839103869653768,0.7240980506255456,0.47172577465597443,
BOOKKEEPER,4,82.09,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,588.0,173.0,199.0,68.0,0.7726675427069645,0.8963414634146342,0.715643849986887,0.4593535321793628,
BOOKKEEPER,5,88.38,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,703.0,248.0,254.0,80.0,0.7392218717139852,0.8978288633461047,0.7019024794818173,0.4296030444267611,
BOOKKEEPER,6,92.82,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,859.0,276.0,282.0,125.0,0.7568281938325991,0.8729674796747967,0.6891719118804092,0.40188505133398733,
BOOKKEEPER,output-mean,74.58,50.0,50.0,Naive Bayes,Smote,No selection,Sensitive learning,520.3333333333334,164.66666666666666,189.33333333333334,68.0,0.7620629141952153,0.8829669066923599,0.7156664567656669,0.45407389068893383,
BOOKKEEPER,1,50.0,45.91,45.91,Naive Bayes,No sampling,Best First,No cost sensitive,126.0,42.0,76.0,13.0,0.75,0.9064748201438849,0.8466040726740641,0.5609566702904177,
BOOKKEEPER,2,50.0,42.02,42.02,Naive Bayes,No sampling,Best First,No cost sensitive,425.0,139.0,185.0,22.0,0.7535460992907801,0.9507829977628636,0.8048305576269782,0.5490490981417905,
BOOKKEEPER,3,50.0,42.02,42.02,Naive Bayes,No sampling,Best First,No cost sensitive,850.0,278.0,370.0,44.0,0.7535460992907801,0.9507829977628636,0.8078755489270031,0.5490490981417905,
BOOKKEEPER,4,50.0,41.01,41.01,Naive Bayes,No sampling,Best First,No cost sensitive,1852.0,625.0,745.0,119.0,0.7476786435203876,0.9396245560629122,0.8372549782058831,0.5122660275792839,
BOOKKEEPER,5,50.0,40.81,40.81,Naive Bayes,No sampling,Best First,No cost sensitive,3869.0,1318.0,1514.0,238.0,0.7459032195874301,0.9420501582663745,0.8313652349096692,0.506645633128152,
BOOKKEEPER,6,50.0,40.99,40.99,Naive Bayes,No sampling,Best First,No cost sensitive,7894.0,2804.0,2990.0,447.0,0.7378949336324546,0.9464093034408344,0.8354669554889722,0.49308598909355,
BOOKKEEPER,output-mean,50.0,42.13,42.13,Naive Bayes,No sampling,Best First,No cost sensitive,2502.6666666666665,867.6666666666666,980.0,147.16666666666666,0.7480948325536388,0.9393541389066221,0.8272328913054284,0.5285087527291641,
BOOKKEEPER,1,50.0,45.91,45.91,Naive Bayes,No sampling,Best First,Sensitive threshold,131.0,54.0,64.0,8.0,0.7081081081081081,0.9424460431654677,0.8466040726740641,0.4995288648784471,
BOOKKEEPER,2,50.0,42.02,42.02,Naive Bayes,No sampling,Best First,Sensitive threshold,430.0,164.0,160.0,17.0,0.7239057239057239,0.9619686800894854,0.8048305576269782,0.48614194973764135,
BOOKKEEPER,3,50.0,42.02,42.02,Naive Bayes,No sampling,Best First,Sensitive threshold,854.0,304.0,344.0,40.0,0.7374784110535406,0.9552572706935123,0.8078755489270031,0.5149879306561335,
BOOKKEEPER,4,50.0,41.01,41.01,Naive Bayes,No sampling,Best First,Sensitive threshold,1881.0,679.0,691.0,90.0,0.734765625,0.954337899543379,0.8372549782058831,0.4908940779554195,
BOOKKEEPER,5,50.0,40.81,40.81,Naive Bayes,No sampling,Best First,Sensitive threshold,3916.0,1429.0,1403.0,191.0,0.7326473339569691,0.9534940345751156,0.8313652349096692,0.4815814238946878,
BOOKKEEPER,6,50.0,40.99,40.99,Naive Bayes,No sampling,Best First,Sensitive threshold,7968.0,3021.0,2773.0,373.0,0.7250887250887251,0.955281141349958,0.8354669554889722,0.46642610743782653,
BOOKKEEPER,output-mean,50.0,42.13,42.13,Naive Bayes,No sampling,Best First,Sensitive threshold,2530.0,941.8333333333334,905.8333333333334,119.83333333333333,0.7269989878521779,0.9537975115694862,0.8272328913054284,0.4899267257600259,
BOOKKEEPER,1,50.0,45.91,45.91,Naive Bayes,No sampling,Best First,Sensitive learning,131.0,54.0,64.0,8.0,0.7081081081081081,0.9424460431654677,0.7424094622606999,0.4995288648784471,
BOOKKEEPER,2,50.0,42.02,42.02,Naive Bayes,No sampling,Best First,Sensitive learning,430.0,164.0,160.0,17.0,0.7239057239057239,0.9619686800894854,0.7278979202916563,0.48614194973764135,
BOOKKEEPER,3,50.0,42.02,42.02,Naive Bayes,No sampling,Best First,Sensitive learning,854.0,310.0,338.0,40.0,0.7336769759450171,0.9552572706935123,0.7384311044825587,0.5058615423492315,
BOOKKEEPER,4,50.0,41.01,41.01,Naive Bayes,No sampling,Best First,Sensitive learning,1881.0,679.0,691.0,90.0,0.734765625,0.954337899543379,0.7293587307935873,0.4908940779554195,
BOOKKEEPER,5,50.0,40.81,40.81,Naive Bayes,No sampling,Best First,Sensitive learning,3916.0,1429.0,1403.0,191.0,0.7326473339569691,0.9534940345751156,0.7244518195474449,0.4815814238946878,
BOOKKEEPER,6,50.0,40.99,40.99,Naive Bayes,No sampling,Best First,Sensitive learning,7968.0,3021.0,2773.0,373.0,0.7250887250887251,0.955281141349958,0.7169398457871641,0.46642610743782653,
BOOKKEEPER,output-mean,50.0,42.13,42.13,Naive Bayes,No sampling,Best First,Sensitive learning,2530.0,942.8333333333334,904.8333333333334,119.83333333333333,0.7263654153340906,0.9537975115694862,0.7299148138605185,0.4884056610422089,
BOOKKEEPER,1,51.96,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,124.0,29.0,89.0,15.0,0.8104575163398693,0.8920863309352518,0.8439824411657115,0.6521685635189174,
BOOKKEEPER,2,53.69,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,427.0,143.0,181.0,20.0,0.7491228070175439,0.9552572706935123,0.7998591432595907,0.542219890939689,
BOOKKEEPER,3,53.69,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,842.0,274.0,374.0,52.0,0.7544802867383512,0.941834451901566,0.8048719860800397,0.5446679927392093,
BOOKKEEPER,4,54.13,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,1840.0,547.0,823.0,131.0,0.7708420611646418,0.9335362760020294,0.8372264625389313,0.5602004766893622,
BOOKKEEPER,5,54.21,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,3877.0,1296.0,1536.0,230.0,0.7494683935820607,0.9439980521061602,0.8326135342855453,0.5165519192939675,
BOOKKEEPER,6,54.13,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,7822.0,2665.0,3129.0,519.0,0.7458758462858778,0.9377772449346601,0.8355677464340677,0.5064588802110274,
BOOKKEEPER,output-mean,53.64,50.0,50.0,Naive Bayes,Oversampling,Best First,No cost sensitive,2488.6666666666665,825.6666666666666,1022.0,161.16666666666666,0.7633744851880575,0.9340816044288632,0.8256868856273144,0.5537112872320288,
BOOKKEEPER,1,51.96,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,126.0,31.0,87.0,13.0,0.802547770700637,0.9064748201438849,0.8568772100963297,0.6512675013877753,
BOOKKEEPER,2,53.69,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,425.0,139.0,185.0,22.0,0.7535460992907801,0.9507829977628636,0.8491693595161157,0.5490490981417905,
BOOKKEEPER,3,53.69,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,846.0,282.0,366.0,48.0,0.75,0.9463087248322147,0.8127744635015328,0.5378453490273009,
BOOKKEEPER,4,54.13,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,1848.0,559.0,811.0,123.0,0.7677606979642708,0.9375951293759512,0.8392373725590404,0.5565709397131926,
BOOKKEEPER,5,54.21,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,3837.0,1226.0,1606.0,270.0,0.7578510764368951,0.9342585829072315,0.8304563725429507,0.5290716189901733,
BOOKKEEPER,6,54.13,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,7831.0,2753.0,3041.0,510.0,0.7398904006046864,0.9388562522479319,0.8362850361305845,0.4928393119056532,
BOOKKEEPER,output-mean,53.64,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive threshold,2485.5,831.6666666666666,1016.0,164.33333333333334,0.7619326741662116,0.9357127512116796,0.8374666357244257,0.5527739698609809,
BOOKKEEPER,1,51.96,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,126.0,34.0,84.0,13.0,0.7875,0.9064748201438849,0.809169613461773,0.6267651330222785,
BOOKKEEPER,2,53.69,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,431.0,169.0,155.0,16.0,0.7183333333333334,0.9642058165548099,0.7213004391416025,0.4733548222731753,
BOOKKEEPER,3,53.69,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,854.0,298.0,350.0,40.0,0.7413194444444444,0.9552572706935123,0.7476903637418179,0.5240897187250035,
BOOKKEEPER,4,54.13,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,1872.0,638.0,732.0,99.0,0.7458167330677291,0.9497716894977168,0.7420391294203913,0.5149673964922593,
BOOKKEEPER,5,54.21,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,3916.0,1430.0,1402.0,191.0,0.7325102880658436,0.9534940345751156,0.7242752658751285,0.4812309086992202,
BOOKKEEPER,6,54.13,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,7961.0,2952.0,2842.0,380.0,0.7294969302666544,0.9544419134396356,0.7224746674550612,0.4772985235474709,
BOOKKEEPER,output-mean,53.64,50.0,50.0,Naive Bayes,Oversampling,Best First,Sensitive learning,2526.6666666666665,920.1666666666666,927.5,123.16666666666667,0.7424961215296676,0.9472742574841124,0.7444915798492957,0.516284417126568,
BOOKKEEPER,1,47.87,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,123.0,35.0,83.0,16.0,0.7784810126582279,0.8848920863309353,0.8448969637849043,0.5955253818855116,
BOOKKEEPER,2,45.67,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,425.0,139.0,185.0,22.0,0.7535460992907801,0.9507829977628636,0.817259093545447,0.5490490981417905,
BOOKKEEPER,3,45.67,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,844.0,278.0,370.0,50.0,0.7522281639928698,0.9440715883668904,0.8090355456127268,0.5412612377282918,
BOOKKEEPER,4,45.06,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,1847.0,597.0,773.0,124.0,0.7557283142389526,0.9370877727042111,0.8381819225484859,0.5291760574653355,
BOOKKEEPER,5,44.94,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,3853.0,1293.0,1539.0,254.0,0.7487368830159347,0.9381543705868031,0.8313041052963178,0.5106680518858204,
BOOKKEEPER,6,45.05,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,7836.0,2760.0,3034.0,505.0,0.739524348810872,0.9394557007553052,0.8353545563073342,0.49235784798232907,
BOOKKEEPER,output-mean,45.71,50.0,50.0,Naive Bayes,Undersampling,Best First,No cost sensitive,2488.0,850.3333333333334,997.3333333333334,161.83333333333334,0.7547074703346063,0.9324074194178347,0.8293386978492027,0.5363396125148465,
BOOKKEEPER,1,47.87,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,129.0,49.0,69.0,10.0,0.7247191011235955,0.9280575539568345,0.8455066455310328,0.5259340315773019,
BOOKKEEPER,2,45.67,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,410.0,118.0,206.0,37.0,0.7765151515151515,0.9172259507829977,0.8215572955505841,0.5727279552938401,
BOOKKEEPER,3,45.67,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,848.0,298.0,350.0,46.0,0.7399650959860384,0.9485458612975392,0.8038673460932969,0.5162935241721927,
BOOKKEEPER,4,45.06,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,1838.0,589.0,781.0,133.0,0.7573135558302431,0.9325215626585489,0.8393964307272976,0.5294626882674364,
BOOKKEEPER,5,44.94,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,3879.0,1299.0,1533.0,228.0,0.7491309385863267,0.9444850255661067,0.8318403865386229,0.5160942675693306,
BOOKKEEPER,6,45.05,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,7773.0,2613.0,3181.0,568.0,0.7484113229347198,0.9319026495624025,0.8378828964408319,0.5083109603297294,
BOOKKEEPER,output-mean,45.71,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive threshold,2479.5,827.6666666666666,1020.0,170.33333333333334,0.7493425276626792,0.9337897673040715,0.8300085001469445,0.5281372378683051,
BOOKKEEPER,1,47.87,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,131.0,53.0,65.0,8.0,0.7119565217391305,0.9424460431654677,0.7466467503962931,0.5079255469412096,
BOOKKEEPER,2,45.67,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,430.0,161.0,163.0,17.0,0.727580372250423,0.9619686800894854,0.732527549921286,0.49534462977671884,
BOOKKEEPER,3,45.67,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,854.0,298.0,350.0,40.0,0.7413194444444444,0.9552572706935123,0.7476903637418179,0.5240897187250035,
BOOKKEEPER,4,45.06,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,1878.0,653.0,717.0,93.0,0.7419992097984986,0.9528158295281582,0.7380867468808675,0.5078207259902291,
BOOKKEEPER,5,44.94,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,3916.0,1429.0,1403.0,191.0,0.7326473339569691,0.9534940345751156,0.7244518195474449,0.4815814238946878,
BOOKKEEPER,6,45.05,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,7968.0,3001.0,2793.0,373.0,0.726410794055976,0.955281141349958,0.7186657691561664,0.4698706760517265,
BOOKKEEPER,output-mean,45.71,50.0,50.0,Naive Bayes,Undersampling,Best First,Sensitive learning,2529.5,932.5,915.1666666666666,120.33333333333333,0.7303189460409069,0.9535438332336161,0.7346781666073126,0.49777212022992917,
BOOKKEEPER,1,59.34,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,123.0,32.0,86.0,16.0,0.7935483870967742,0.8848920863309353,0.8453847091818071,0.6200566711839349,
BOOKKEEPER,2,58.68,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,423.0,135.0,189.0,24.0,0.7580645161290323,0.9463087248322147,0.8102369707515121,0.5558417843284311,
BOOKKEEPER,3,58.68,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,840.0,270.0,378.0,54.0,0.7567567567567568,0.9395973154362416,0.8065084099759715,0.548065650644783,
BOOKKEEPER,4,58.51,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,1848.0,579.0,791.0,123.0,0.761433868974042,0.9375951293759512,0.8373971862073052,0.5424969628306652,
BOOKKEEPER,5,58.47,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,3847.0,1259.0,1573.0,260.0,0.7534273403838622,0.9366934502069637,0.8320794884440097,0.5206391592482974,
BOOKKEEPER,6,58.5,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,7783.0,2551.0,3243.0,558.0,0.7531449583897813,0.933101546577149,0.8331292821925885,0.5201350387587976,
BOOKKEEPER,output-mean,58.7,50.0,50.0,Naive Bayes,Smote,Best First,No cost sensitive,2477.3333333333335,804.3333333333334,1043.3333333333333,172.5,0.7627293046217082,0.9296980421265758,0.8274560077921991,0.5512058778324849,
BOOKKEEPER,1,59.34,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,129.0,50.0,68.0,10.0,0.7206703910614525,0.9280575539568345,0.8453847091818071,0.5175822800650733,
BOOKKEEPER,2,58.68,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,430.0,152.0,172.0,17.0,0.738831615120275,0.9619686800894854,0.8102369707515121,0.5228034323258293,
BOOKKEEPER,3,58.68,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,854.0,298.0,350.0,40.0,0.7413194444444444,0.9552572706935123,0.8065084099759715,0.5240897187250035,
BOOKKEEPER,4,58.51,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,1869.0,653.0,717.0,102.0,0.7410785091197463,0.9482496194824962,0.8373971862073052,0.5024143935294767,
BOOKKEEPER,5,58.47,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,3911.0,1402.0,1430.0,196.0,0.7361189535102579,0.9522766009252496,0.8320794884440097,0.4895820818602199,
BOOKKEEPER,6,58.5,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,7914.0,2989.0,2805.0,427.0,0.7258552691919655,0.9488070974703273,0.8331292821925885,0.4642726102116348,
BOOKKEEPER,output-mean,58.7,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive threshold,2517.8333333333335,924.0,923.6666666666666,132.0,0.7339790304080237,0.9491028037696508,0.8274560077921991,0.5034574194528729,
BOOKKEEPER,1,59.34,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,129.0,50.0,68.0,10.0,0.7206703910614525,0.9280575539568345,0.7521643701987563,0.5175822800650733,
BOOKKEEPER,2,58.68,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,430.0,152.0,172.0,17.0,0.738831615120275,0.9619686800894854,0.7464164388101748,0.5228034323258293,
BOOKKEEPER,3,58.68,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,854.0,298.0,350.0,40.0,0.7413194444444444,0.9552572706935123,0.7476903637418179,0.5240897187250035,
BOOKKEEPER,4,58.51,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,1869.0,653.0,717.0,102.0,0.7410785091197463,0.9482496194824962,0.7358036418580364,0.5024143935294767,
BOOKKEEPER,5,58.47,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,3911.0,1402.0,1430.0,196.0,0.7361189535102579,0.9522766009252496,0.7286100518750541,0.4895820818602199,
BOOKKEEPER,6,58.5,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,7914.0,2989.0,2805.0,427.0,0.7258552691919655,0.9488070974703273,0.7164643012377525,0.4642726102116348,
BOOKKEEPER,output-mean,58.7,50.0,50.0,Naive Bayes,Smote,Best First,Sensitive learning,2517.8333333333335,924.0,923.6666666666666,132.0,0.7339790304080237,0.9491028037696508,0.7378581946202654,0.5034574194528729,
