@relation 'TAJO'

@attribute release numeric
@attribute fileName string
@attribute numberOfLines numeric
@attribute numberOfAuthors numeric
@attribute age numeric
@attribute weightAge numeric
@attribute numberOfCommits numeric
@attribute changeSetSize numeric
@attribute avgChangeSetSize numeric
@attribute maxChangeSetSize numeric
@attribute addedLines numeric
@attribute avgAddedLines numeric
@attribute maxAddedLines numeric
@attribute changedLines numeric
@attribute avgChangedLines numeric
@attribute maxChangedLines numeric
@attribute churn numeric
@attribute avgChurn numeric
@attribute maxChurn numeric
@attribute numberOfBugs numeric
@attribute buggy {NO,YES}

@data
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/TestLogicalOptimizer.java,274,1,1,1,2,258,129,130,4,2,2,6,3,3,2,1,1,1,NO
1,tajo-core/tajo-core-backend/src/test/java/tajo/engine/query/TestGroupByQuery.java,89,47,47,2,34,1343,39,52,68,2,3,153,4,5,-17,0,1,2,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/query/TestInsertQuery.java,587,1,1,2,73,368,5,10,3711,50,107,4777,65,201,2645,36,94,7,NO
1,tajo-plan/src/main/java/org/apache/tajo/plan/expr/FunctionEval.java,183,1,1,1,1,6,6,6,3,3,3,4,4,4,2,2,2,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/utils/TupleUtil.java,430,47,47,1,34,119,3,6,102,3,3,170,5,5,34,1,1,2,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/IntersectNode.java,45,20,20,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,YES
1,tajo-storage/src/test/java/org/apache/tajo/storage/TestTupleComparator.java,77,1,1,1,12,1128,94,94,60,5,5,120,10,10,0,0,0,1,YES
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/ExternalSortExec.java,924,1,1,2,13,370,28,130,21,1,2,42,3,4,0,0,0,3,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/query/TestMultipleJoinTypes.java,106,1,0,1,8,56,7,7,0,0,0,8,1,1,-8,-1,0,1,NO
1,tajo-plan/src/main/java/org/apache/tajo/plan/logical/SortNode.java,118,1,1,1,4,12,3,3,4,1,1,8,2,2,0,0,0,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/BasicLogicalPlanVisitor.java,246,14,14,1,29,726,25,30,599,20,31,1162,40,62,36,1,3,2,YES
1,tajo-catalog/tajo-catalog-server/src/test/java/org/apache/tajo/catalog/TestLinkedMetadataManager.java,266,1,1,1,8,16,2,2,64,8,8,88,11,11,40,5,5,1,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestHashSemiJoinExec.java,224,1,1,1,2,258,129,130,8,4,4,12,6,6,4,2,2,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/SortNode.java,94,20,20,1,24,1608,67,94,24,1,1,48,2,2,0,0,0,2,YES
1,tajo-core/src/test/java/org/apache/tajo/engine/planner/physical/TestHashAntiJoinExec.java,213,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/GlobalPlanner.java,493,20,20,1,85,1615,19,33,5593,65,218,9605,113,387,1581,18,49,5,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/TestPlannerUtil.java,390,1,1,1,2,258,129,130,5,2,3,8,4,5,2,1,1,1,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/planner/physical/TestRightOuterMergeJoinExec.java,528,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
1,tajo-core/tajo-core-backend/src/test/java/tajo/worker/TaskRunnerTest.java,68,47,47,1,17,34,2,2,17,1,1,51,3,3,-17,-1,0,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/TargetListManager.java,204,16,16,1,34,714,21,33,1683,49,61,2329,68,74,1037,30,59,2,NO
1,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/json/JsonLineSerializer.java,163,1,1,1,2,258,129,130,10,5,5,40,20,20,-20,-10,0,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/parser/QueryAnalyzer.java,1319,47,47,2,34,204,6,10,1513,44,68,2210,65,92,816,24,44,2,NO
1,tajo-core/src/test/java/org/apache/tajo/client/TestTajoClient.java,772,1,1,2,31,250,8,11,361,11,32,552,17,37,170,5,27,3,NO
1,tajo-plan/src/main/java/org/apache/tajo/plan/LogicalPlanner.java,2161,1,1,6,73,1180,16,130,689,9,32,899,12,42,479,6,22,10,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/query/TestSelectNestedRecord.java,119,1,1,1,8,32,4,4,80,10,10,80,10,10,80,10,10,1,NO
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/MergeScanner.java,152,20,20,1,12,36,3,3,408,34,34,588,49,49,228,19,19,1,YES
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/planner/TestLogicalPlanner.java,944,20,20,4,70,2394,34,94,3768,53,250,4284,61,251,3252,46,249,5,YES
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchColumnException.java,34,1,1,1,12,324,27,27,408,34,34,408,34,34,408,34,34,1,NO
1,tajo-storage/src/main/java/org/apache/tajo/storage/VTuple.java,227,1,1,1,11,154,14,14,55,5,5,55,5,5,55,5,5,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/SortAggregateExec.java,99,47,47,1,17,1105,65,65,51,3,3,238,14,14,-136,-8,0,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/storage/TestFragment.java,120,20,20,2,34,663,19,21,221,6,9,391,11,15,51,1,3,2,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/function/TestBuiltinFunctions.java,163,20,20,2,29,143,4,7,610,21,26,746,25,34,474,16,18,2,YES
1,tajo-cluster-tests/src/test/java/org/apache/tajo/CatalogTestingUtil.java,94,1,1,1,8,24,3,3,16,2,2,16,2,2,16,2,2,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/YarnRMContainerAllocator.java,234,12,12,1,17,340,20,20,17,1,1,68,4,4,-34,-2,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/master/event/StageShuffleReportEvent.java,38,1,1,1,10,70,7,7,380,38,38,380,38,38,380,38,38,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/nameresolver/ResolverByLegacy.java,126,1,1,1,11,176,16,16,1386,126,126,1386,126,126,1386,126,126,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/BaseAlgebraVisitor.java,468,15,15,2,70,1503,21,33,945,13,33,1631,23,66,259,3,11,5,YES
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/string/SplitPart.java,59,8,8,2,29,503,17,32,205,7,10,299,10,15,111,3,5,2,YES
1,tajo-rpc/tajo-rpc-protobuf/src/main/java/org/apache/tajo/rpc/ConnectionCloseFutureListener.java,35,1,1,1,8,208,26,26,280,35,35,280,35,35,280,35,35,1,NO
1,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestTableDesc.java,101,20,20,4,48,946,19,130,413,8,18,684,14,28,142,2,8,4,YES
1,tajo-rpc/tajo-rpc-protobuf/src/main/java/org/apache/tajo/rpc/AsyncRpcServer.java,143,1,1,1,16,240,15,26,376,23,42,832,52,98,-80,-5,4,2,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/codegen/TajoGeneratorAdapter.java,1027,1,0,1,8,24,3,3,0,0,0,48,6,6,-48,-6,0,1,NO
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexMeta.java,180,1,1,1,4,52,13,13,4,1,1,8,2,2,0,0,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/PhysicalPlanUtil.java,265,1,1,2,11,58,5,8,517,47,51,659,59,65,375,34,37,2,NO
1,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/TajoMetricsReporter.java,238,1,1,1,8,8,1,1,40,5,5,48,6,6,32,4,4,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/query/TestTableSubQuery.java,88,9,9,1,34,493,14,18,442,13,16,527,15,21,357,10,11,2,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestMultipleJoinTypes.java,127,1,1,1,1,9,9,9,21,21,21,21,21,21,21,21,21,1,NO
1,tajo-core/src/main/java/org/apache/tajo/querymaster/QueryMaster.java,537,1,1,3,50,432,8,26,458,9,25,804,16,41,112,2,9,6,NO
1,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryInProgress.java,300,1,1,1,10,370,37,37,20,2,2,30,3,3,10,1,1,1,NO
1,tajo-cluster-tests/src/test/java/org/apache/tajo/TpchTestBase.java,111,1,1,2,11,141,12,50,4,0,2,47,4,6,-39,-3,1,3,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/EvalExprExec.java,74,1,1,1,11,110,10,10,165,15,15,242,22,22,88,8,8,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/master/QueryUnitAttempt.java,328,47,47,1,17,102,6,6,68,4,4,68,4,4,68,4,4,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/master/TestExecutionBlockCursor.java,113,20,20,2,34,408,12,21,187,5,7,272,8,10,102,3,4,2,NO
1,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestFileTablespace.java,294,1,1,2,15,328,21,130,295,19,48,619,41,99,-29,-1,3,5,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner2/physical/StoreTableExec.java,103,47,47,2,34,697,20,31,136,4,7,187,5,9,85,2,5,2,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/PartitionedStoreExec.java,147,47,47,2,51,2754,54,65,646,12,24,1088,21,31,204,4,17,3,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MaxString.java,81,1,1,1,12,24,2,2,972,81,81,972,81,81,972,81,81,1,YES
1,tajo-core/src/test/java/org/apache/tajo/engine/function/TestBuiltinFunctions.java,374,1,1,2,20,260,13,23,2720,136,234,2720,136,234,2720,136,234,2,NO
1,tajo-core/src/main/java/org/apache/tajo/worker/TaskRunnerHistory.java,151,1,1,2,21,392,18,37,103,4,7,195,9,14,11,0,1,2,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/logical/GroupbyNode.java,254,1,1,1,11,110,10,10,154,14,14,154,14,14,154,14,14,1,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/storage/TestRowFile.java,139,1,1,1,2,258,129,130,2,1,1,6,3,4,-2,-1,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/RangeShuffleFileWriteExec.java,130,1,1,1,6,306,51,130,18,3,4,48,8,11,-12,-2,0,2,NO
1,tajo-core/tajo-core-backend/src/test/java/tajo/worker/TestRangeRetrieverHandler.java,337,47,47,2,51,2754,54,65,850,16,33,1632,32,62,68,1,4,3,NO
1,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/FileScanner.java,117,1,1,1,3,3,1,1,3,1,1,45,15,15,-39,-13,0,1,NO
1,tajo-core/tajo-core-storage/src/main/java/tajo/storage/Scanner.java,69,47,47,1,17,765,45,45,561,33,33,595,35,35,527,31,31,1,NO
1,tajo-common/src/main/java/org/apache/tajo/storage/BufferPool.java,191,1,1,1,4,48,12,12,104,26,26,120,30,30,88,22,22,1,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestTablePartitions.java,1358,1,1,3,23,309,13,50,468,20,47,3343,145,517,-2407,-104,38,4,NO
1,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerContainer.java,103,1,1,1,10,370,37,37,90,9,9,150,15,15,30,3,3,1,NO
1,tajo-storage/src/main/java/org/apache/tajo/storage/text/TextFieldSerializerDeserializer.java,253,1,1,1,10,580,58,58,380,38,38,460,46,46,300,30,30,1,NO
1,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnitAttempt.java,451,1,1,2,21,502,23,37,140,6,10,203,9,13,77,3,7,2,NO
1,tajo-core/tajo-core-backend/src/test/java/tajo/engine/planner/physical/TestSortExec.java,161,47,47,2,51,2754,54,65,306,6,12,578,11,20,34,0,4,3,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashFullOuterJoinExec.java,163,1,1,1,2,100,50,50,46,23,23,60,30,30,32,16,16,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/MiniTajoYarnCluster.java,170,20,20,1,17,34,2,2,51,3,3,51,3,3,51,3,3,1,NO
1,tajo-common/src/main/java/org/apache/tajo/rule/base/CheckHadoopRuntimeVersionRule.java,112,1,1,1,10,10,1,1,20,2,2,40,4,4,0,0,0,1,NO
1,tajo-client/src/main/java/org/apache/tajo/jdbc/FetchResultSet.java,93,1,1,1,10,580,58,58,10,1,1,10,1,1,10,1,1,1,NO
1,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/ConnectDatabaseCommand.java,79,1,1,1,12,28,2,3,52,4,11,68,5,13,36,3,9,2,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/function/builtin/MaxLong.java,52,42,42,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
1,tajo-core/tajo-core-storage/src/test/java/tajo/storage/TestMergeScanner.java,147,42,42,1,51,2091,41,52,2584,50,146,2601,51,146,2567,50,146,3,NO
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/RowStoreUtil.java,205,20,20,1,12,120,10,10,24,2,2,36,3,3,12,1,1,1,YES
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/NestedPathUtil.java,92,1,1,1,8,32,4,4,8,1,1,16,2,2,0,0,0,1,NO
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/ColumnStats.java,175,3,3,1,34,478,14,27,111,3,7,222,6,10,0,0,4,3,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/querymaster/TestTaskStatusUpdate.java,181,1,1,1,2,100,50,50,82,41,41,148,74,74,16,8,8,1,NO
1,tajo-plan/src/main/java/org/apache/tajo/plan/function/python/PythonScriptEngine.java,664,1,1,3,27,328,12,130,1176,43,71,1962,72,138,390,14,45,5,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalNodeVisitor2.java,66,8,8,1,41,726,17,30,1121,27,61,1133,27,61,1109,27,61,3,YES
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/TestLogicalPlanner.java,1473,1,1,1,2,258,129,130,14,7,7,30,15,15,-2,-1,0,1,NO
1,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/orc/WriterImpl.java,2194,1,1,2,5,329,65,130,1139,227,373,2482,496,817,-204,-40,7,2,NO
1,tajo-core/src/main/java/org/apache/tajo/master/TajoContainerProxy.java,187,1,1,2,27,650,24,37,283,10,15,589,21,36,-23,0,3,3,NO
1,tajo-catalog/tajo-catalog-drivers/tajo-hive/src/main/java/org/apache/tajo/catalog/store/HiveCatalogUtil.java,149,1,1,2,9,101,11,24,267,29,43,399,44,65,135,15,21,2,NO
1,tajo-core/src/main/java/org/apache/tajo/worker/TajoWorker.java,663,1,1,4,59,443,7,15,230,3,7,342,5,12,118,2,7,6,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/function/builtin/SumLong.java,52,42,42,1,17,1105,65,65,34,2,2,68,4,4,0,0,0,1,NO
1,tajo-storage/src/main/java/org/apache/tajo/storage/AbstractStorageManager.java,706,1,1,3,35,198,5,8,539,15,32,1114,31,49,-36,-1,15,3,YES
1,tajo-common/src/main/java/org/apache/tajo/util/graph/SimpleDirectedGraph.java,287,1,1,1,3,48,16,16,28,9,10,37,12,13,19,6,7,1,NO
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/eval/TestSQLExpression.java,1048,1,1,1,2,258,129,130,162,81,81,181,90,91,143,71,72,1,NO
1,tajo-core/src/main/java/org/apache/tajo/master/exec/NonForwardQueryResultScanner.java,48,1,1,1,8,104,13,13,40,5,5,80,10,10,0,0,0,1,NO
1,tajo-client/src/main/java/org/apache/tajo/client/TajoClientUtil.java,98,1,1,2,12,838,69,130,22,1,2,35,2,3,9,0,1,2,NO
1,tajo-catalog/tajo-catalog-common/src/main/java/tajo/catalog/store/DBStore.java,1075,47,47,1,17,527,31,31,34,2,2,34,2,2,34,2,2,1,NO
1,tajo-rpc/tajo-rpc-protobuf/src/main/java/org/apache/tajo/rpc/AsyncRpcClient.java,237,1,1,1,8,208,26,26,272,34,34,464,58,58,80,10,10,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/WorkerResourceManager.java,65,12,12,1,17,340,20,20,85,5,5,85,5,5,85,5,5,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/util/IndexUtil.java,148,20,20,1,12,1128,94,94,24,2,2,48,4,4,0,0,0,1,YES
1,tajo-cli/src/main/java/org/apache/tajo/cli/tsql/commands/HelpCommand.java,133,1,1,1,1,2,2,2,3,3,3,6,6,6,0,0,0,1,NO
1,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoMemoryResultSet.java,82,1,1,1,10,580,58,58,40,4,4,50,5,5,30,3,3,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/AddMonths.java,77,1,1,1,2,258,129,130,30,15,16,33,16,18,27,13,14,1,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashLeftOuterJoinExec.java,222,1,1,2,13,133,10,50,418,32,38,457,35,41,379,29,35,2,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/QueryMasterRunner.java,152,14,14,1,17,170,10,10,17,1,1,34,2,2,0,0,0,1,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/client/TestTajoClient.java,532,20,20,1,24,72,3,4,696,29,56,732,30,56,660,27,56,2,YES
1,tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java,495,20,20,2,34,402,11,13,198,5,8,352,10,16,44,1,2,3,YES
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/TajoWorker.java,567,12,12,2,108,957,8,21,2326,21,68,3165,29,83,1487,13,53,6,YES
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/webapp/HttpServer.java,447,20,20,1,12,12,1,1,72,6,6,132,11,11,12,1,1,1,YES
1,tajo-common/src/main/java/org/apache/tajo/datum/DatumFactory.java,345,20,20,4,115,2097,18,130,1823,15,40,2550,22,80,1096,9,32,11,YES
1,tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeUtil.java,2189,1,1,2,13,844,64,130,300,23,116,435,33,117,165,12,115,3,NO
1,tajo-client/src/main/java/org/apache/tajo/cli/tsql/DefaultTajoCliOutputFormatter.java,210,1,1,1,20,290,14,23,40,2,3,80,4,6,0,0,0,2,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/jdbc/TajoResultSet.java,152,0,0,1,12,96,8,8,36,3,3,48,4,4,24,2,2,1,YES
1,tajo-core/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java,536,1,1,3,97,524,5,23,3090,31,102,3330,34,103,2850,29,101,9,NO
1,tajo-client/src/main/java/org/apache/tajo/client/TajoDump.java,178,1,1,2,71,790,11,27,649,9,19,1043,14,32,255,3,7,6,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/TajoMasterService.java,166,12,12,2,46,793,17,21,472,10,28,744,16,28,200,4,28,3,YES
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/StoreTableExec.java,110,1,1,2,13,368,28,130,35,2,3,81,6,7,-11,0,0,2,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/function/datetime/ToCharTimestamp.java,82,1,1,2,12,838,69,130,148,12,14,201,16,18,95,7,10,2,NO
1,tajo-jdbc/src/test/java/org/apache/tajo/jdbc/TestResultSet.java,275,1,1,2,5,364,72,130,69,13,32,144,28,74,-6,-1,5,3,NO
1,tajo-rpc/tajo-rpc-protobuf/src/main/java/org/apache/tajo/rpc/NettyClientBase.java,167,1,1,1,8,208,26,26,280,35,35,1008,126,126,-448,-56,0,1,NO
1,tajo-common/src/main/java/org/apache/tajo/datum/IntervalDatum.java,439,1,1,2,34,551,16,130,156,4,12,253,7,17,59,1,7,4,NO
1,tajo-storage/src/main/java/org/apache/tajo/storage/v2/RCFile.java,1818,1,1,1,22,231,10,17,33,1,3,121,5,6,-55,-2,0,2,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/string/Substr.java,87,1,1,2,24,288,12,18,372,15,26,648,27,47,96,4,5,2,YES
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java,188,20,20,1,24,252,10,13,60,2,4,96,4,6,24,1,2,2,YES
1,tajo-core/src/test/java/org/apache/tajo/engine/planner/physical/TestHashJoinExec.java,281,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
1,tajo-core/src/test/java/org/apache/tajo/engine/planner/physical/TestLeftOuterNLJoinExec.java,474,1,0,1,10,270,27,27,0,0,0,20,2,2,-20,-2,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/master/querymaster/Query.java,866,1,1,5,107,606,5,12,2416,22,122,3045,28,135,1787,16,109,10,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/GlobalPlannerUtils.java,44,20,20,1,17,561,33,33,17,1,1,51,3,3,-17,-1,0,1,NO
1,tajo-common/src/main/java/org/apache/tajo/datum/Inet4Datum.java,139,20,20,3,45,753,16,32,378,8,19,783,17,47,-27,0,6,4,YES
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestWindowQuery.java,446,1,1,1,2,100,50,50,10,5,5,64,32,32,-44,-22,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/querymaster/AbstractTaskScheduler.java,75,1,1,1,8,16,2,2,48,6,6,48,6,6,48,6,6,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/JoinTupleComparator.java,72,47,47,1,17,1105,65,65,17,1,1,34,2,2,0,0,0,1,NO
1,tajo-core/tajo-core-backend/src/test/java/tajo/LocalTajoTestingUtility.java,63,47,47,1,34,1207,35,45,85,2,4,102,3,4,68,2,4,2,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/SeqScanExec.java,108,47,47,2,85,3723,43,65,323,3,9,595,7,15,51,0,5,5,NO
1,tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/AbstractCatalogClient.java,486,20,20,5,73,761,10,29,885,12,43,1858,25,86,-88,-1,9,7,YES
1,tajo-common/src/main/java/org/apache/tajo/json/TimeZoneGsonSerdeAdapter.java,40,1,1,1,10,580,58,58,400,40,40,400,40,40,400,40,40,1,NO
1,tajo-common/src/main/java/org/apache/tajo/datum/TimeDatum.java,174,1,1,3,59,1221,20,130,370,6,24,578,9,55,162,2,18,6,YES
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/partition/PartitionMethodDesc.java,158,1,0,1,11,55,5,5,0,0,0,88,8,8,-88,-8,0,1,NO
1,tajo-core/tajo-core-storage/src/main/java/org/apache/tajo/storage/v2/CSVFileScanner.java,378,9,0,1,17,306,18,18,0,0,0,85,5,5,-85,-5,0,1,NO
1,tajo-rpc/tajo-rpc-protobuf/src/test/java/org/apache/tajo/rpc/test/impl/DummyProtocolAsyncImpl.java,103,1,1,1,4,24,6,6,4,1,1,8,2,2,0,0,0,1,NO
1,tajo-core/src/main/java/org/apache/tajo/worker/TaskManager.java,265,1,1,2,18,68,3,7,34,1,5,76,4,8,-8,0,2,3,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/MergeFullOuterJoinExec.java,343,1,1,1,2,100,50,50,84,42,42,106,53,53,62,31,31,1,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/EvalExprExec.java,76,47,47,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/logical/PersistentStoreNode.java,90,1,1,1,12,480,40,40,12,1,1,24,2,2,0,0,0,1,YES
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/enforce/Enforcer.java,262,8,8,1,12,1128,94,94,12,1,1,24,2,2,0,0,0,1,YES
1,tajo-common/src/main/java/org/apache/tajo/util/NumberUtil.java,920,20,20,2,19,211,11,17,8249,434,565,8348,439,565,8150,428,565,2,NO
1,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashShuffleFileWriteExec.java,246,1,1,2,5,273,54,130,8,1,2,16,3,4,0,0,0,2,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/LogicalPlanPreprocessor.java,375,1,1,2,48,1824,38,94,1464,30,115,1752,36,130,1176,24,100,4,YES
1,tajo-plan/src/main/java/org/apache/tajo/plan/util/PlannerUtil.java,848,1,1,3,42,851,20,58,277,6,22,442,10,23,112,2,22,6,NO
1,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/sequencefile/SequenceFileScanner.java,392,1,1,2,5,40,8,8,128,25,28,136,27,36,120,24,25,2,NO
1,tajo-core/src/main/java/org/apache/tajo/master/exec/DDLExecutor.java,726,1,1,1,18,178,9,29,211,11,23,415,23,34,7,0,12,3,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/query/TestGroupByQuery.java,199,20,20,1,94,1383,14,40,2324,24,38,2387,25,41,2261,24,38,7,YES
1,tajo-core-tests/src/test/java/org/apache/tajo/engine/query/TestSelectQuery.java,771,1,1,3,24,507,21,130,169,7,19,467,19,27,-129,-5,19,6,NO
1,tajo-core/tajo-core-storage/src/test/java/tajo/storage/index/TestSingleCSVFileBSTIndex.java,224,47,47,2,68,2550,37,52,578,8,19,1037,15,32,119,1,6,4,NO
1,tajo-core/src/test/java/org/apache/tajo/jdbc/TestTajoJdbc.java,514,1,1,2,32,658,20,58,1546,48,139,2026,63,181,1066,33,97,3,NO
1,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java,152,20,20,1,23,379,16,27,23,1,1,101,4,7,-55,-2,0,2,NO
1,tajo-core/tajo-core-backend/src/main/java/tajo/engine/planner/physical/IndexWriteExec.java,89,47,47,1,17,1105,65,65,51,3,3,170,10,10,-68,-4,0,1,NO
1,tajo-core/tajo-core-backend/src/test/resources/org/apache/tajo/client/TestTajoDump.java,44,1,1,1,12,132,11,11,528,44,44,528,44,44,528,44,44,1,NO
1,tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/SubQueryState.java,29,14,14,1,12,204,17,17,24,2,2,36,3,3,12,1,1,1,YES
1,tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java,77,20,20,2,29,597,20,33,264,9,12,480,16,24,48,1,4,2,NO
1,tajo-core/tajo-core-backend/src/test/java/org/apache/tajo/engine/eval/TestPredicates.java,178,5,5,3,92,611,6,21,1792,19,50,1860,20,50,1724,18,50,6,YES
1,tajo-storage/tajo-storage-jdbc/src/main/java/org/apache/tajo/storage/jdbc/JdbcScanner.java,337,1,1,1,2,134,67,128,8,4,4,10,5,5,6,3,3,2,NO
